log_parallel_8, MemBlock@CYX, input/GeoEye_GeoEye1_50cm_8bit_RGB_DRA_Mining_2009FEB14_8bits_sub_r_15_9k.jpg, 9846, 8265, 3, 9102575 microseconds
log_parallel_8, MemBlock@CYX, input/GeoEye_GeoEye1_50cm_8bit_RGB_DRA_Mining_2009FEB14_8bits_sub_r_15.jpg, 11846, 9945, 3, 13202739 microseconds
log_parallel_8, MemBlock@CYX, input/Mount-Nyiragongo-DRC.jpg, 5616, 3744, 3, 2015940 microseconds
log_parallel_8, MemBlock@CYX, input/potw1508a_4k.tif, 4329, 2568, 3, 1243359 microseconds
log_parallel_8, MemBlock@CYX, input/potw1508a_7k.tif, 6607, 2568, 3, 1859515 microseconds
log_parallel_8, MemBlock@CYX, input/potw1508a.tif, 9000, 2568, 3, 2506899 microseconds
log_parallel_8, MemBlock@CYX, input/santa-ana-vulkan.jpg, 12821, 5591, 3, 7503051 microseconds
log_parallel_8, MemBlock@CYX, input/skyscraper-clipart-superman-building-superhero-building-cartoon-png.png, 920, 361, 3, 54742 microseconds
log_parallel_8, MemBlock@CYX, input/STEVE_High-res_Ryan-Sault.jpg, 8616, 8432, 3, 6907621 microseconds
log_parallel_8, MemBlock@CYX, input/Water_of_Leith_by_Keanu_Kerr.jpg, 3840, 2160, 3, 968173 microseconds
log_parallel_8, MemBlock@CYX, input/Water_of_Leith_by_Keanu_Kerr.tmp.jpg, 12821, 5591, 3, 7486836 microseconds
